name,latitude,longitude,country_code
Santo Antônio do Aventureiro,-21.75856,-42.81522,BR
Avelinópolis,-16.46583,-49.75778,BR
Avaré,-23.09861,-48.92583,BR
Avanhandava,-21.46083,-49.94972,BR
Avaí,-22.14667,-49.33306,BR
São José dos Ausentes,-28.74806,-50.06357,BR
Aurilândia,-16.68167,-50.46472,BR
Auriflama,-20.68556,-50.55472,BR
Áurea,-27.69722,-52.04944,BR
Augusto de Lima,-18.10917,-44.26694,BR
Pontão,-28.0591,-52.67766,BR
Atibaia,-23.11694,-46.55028,BR
Ataléia,-18.04361,-41.11,BR
Atalaia,-23.15111,-52.05444,BR
Astorga,-23.2325,-51.66556,BR
Astolfo Dutra,-21.31528,-42.86222,BR
Assis,-22.66167,-50.41222,BR
Assaí,-23.37333,-50.84139,BR
Ascurra,-26.95528,-49.37556,BR
Arvorezinha,-28.87222,-52.17528,BR
Arujá,-23.39611,-46.32083,BR
Aruanã,-14.92028,-51.08306,BR
Artur Nogueira,-22.57306,-47.1725,BR
Arroio Trinta,-26.93278,-51.33917,BR
Arroio Grande,-32.2375,-53.08694,BR
Arroio do Tigre,-29.33278,-53.09333,BR
Arroio dos Ratos,-30.07722,-51.72917,BR
Balneário Arroio do Silva,-28.98688,-49.4173,BR
Arroio do Meio,-29.40111,-51.945,BR
Imigrante,-29.35442,-51.77786,BR
Arraias,-12.93139,-46.93833,BR
Arraial do Cabo,-22.96611,-42.02778,BR
Armazém,-28.26194,-49.0175,BR
Armação dos Búzios,-22.74694,-41.88167,BR
Armação,-27.74963,-48.50713,BR
Ariranha,-21.18778,-48.78694,BR
Arinos,-15.91694,-46.10556,BR
Aricanduva,-17.86722,-42.55694,BR
Argirita,-21.61,-42.83611,BR
Arenápolis,-14.45028,-56.84611,BR
Areiópolis,-22.66806,-48.665,BR
Areias,-22.57972,-44.69694,BR
Areia Branca,-10.75778,-37.31528,BR
Arealva,-22.02861,-48.91111,BR
Areal,-22.23056,-43.10556,BR
Areado,-21.35861,-46.14556,BR
Arcos,-20.28194,-45.53944,BR
Arco-Íris,-21.7725,-50.465,BR
Arceburgo,-21.36417,-46.94,BR
Arcadas,-22.72333,-46.84528,BR
Araxá,-19.59333,-46.94056,BR
Araújos,-19.94806,-45.16556,BR
Araucária,-25.59306,-49.41028,BR
Arauá,-11.26222,-37.61972,BR
Aratuípe,-13.07889,-39.00167,BR
Aratiba,-27.39417,-52.30028,BR
Arataca,-15.26333,-39.41444,BR
Araruna,-23.93167,-52.49639,BR
Araruama,-22.87278,-42.34306,BR
Araricá,-29.61361,-50.925,BR
Araras,-22.35694,-47.38417,BR
Araraquara,-21.79444,-48.17556,BR
Araranguá,-28.93575,-49.49538,BR
Araquari,-26.37,-48.72222,BR
Arapuá,-19.03389,-46.15556,BR
Arapoti,-24.15778,-49.82667,BR
Araporã,-18.43611,-49.185,BR
Arapongas,-23.41944,-51.42444,BR
Araponga,-20.66667,-42.52083,BR
Arapeí,-22.67389,-44.44778,BR
Arantina,-21.91111,-44.25583,BR
Arandu,-23.13444,-49.05389,BR
Aramina,-20.09028,-47.78583,BR
Arambaré,-30.915,-51.49778,BR
Aramari,-12.08167,-38.49917,BR
Araguari,-18.64722,-48.18722,BR
Araguainha,-16.85611,-53.0325,BR
Araguaiana,-15.73389,-51.83139,BR
Araguaçu,-12.93056,-49.82639,BR
Aragoiânia,-16.91194,-49.45139,BR
Aragarças,-15.8975,-52.25083,BR
Araçuaí,-16.84972,-42.07028,BR
Araçu,-16.3575,-49.68111,BR
Aracruz,-19.82028,-40.27333,BR
Araçoiaba da Serra,-23.50528,-47.61417,BR
Aracitaba,-21.3425,-43.37833,BR
Araci,-11.33333,-38.96667,BR
Araçatuba,-21.20889,-50.43278,BR
Aracatu,-14.4275,-41.46194,BR
Araçás,-12.21111,-38.2025,BR
Araçariguama,-23.43861,-47.06139,BR
Aracaju,-10.91111,-37.07167,BR
Araçaí,-19.19861,-44.24806,BR
Arabutã,-27.16028,-52.14167,BR
Aquidauana,-20.47111,-55.78722,BR
Aquidabã,-10.28139,-37.01861,BR
Apucarana,-23.55083,-51.46083,BR
Apuarema,-13.85639,-39.74389,BR
Aporé,-18.96528,-51.92639,BR
Aporá,-11.66028,-38.08139,BR
Apiúna,-27.03556,-49.38972,BR
Apiaí,-24.50944,-48.8425,BR
Apiacá,-21.15361,-41.5675,BR
Aperibé,-21.62083,-42.10278,BR
Aparecida do Taboado,-20.08667,-51.09361,BR
Aparecida d'Oeste,-20.44944,-50.87972,BR
Aparecida,-22.84694,-45.22972,BR
Antônio Prado,-28.85833,-51.28278,BR
Antônio Prado de Minas,-21.01813,-42.1101,BR
Antônio Olinto,-25.98611,-50.19722,BR
Antônio Dias,-19.65278,-42.87222,BR
Antônio Carlos,-27.51694,-48.7675,BR
Antônio Carlos,-21.31806,-43.74667,BR
Antonina,-25.42861,-48.71194,BR
Antas,-10.41181,-38.3312,BR
Anta Gorda,-28.97028,-52.00472,BR
São Sebastião do Anta,-19.49778,-41.98153,BR
Anitápolis,-27.90194,-49.12861,BR
Anita Garibaldi,-27.68917,-51.13,BR
Anicuns,-16.46111,-49.96167,BR
Anhumas,-22.29528,-51.38722,BR
Anhembi,-22.78944,-48.12722,BR
Ângulo,-23.19472,-51.91528,BR
Anguera,-12.15111,-39.24639,BR
Angra dos Reis,-23.00667,-44.31806,BR
Angical,-12.00694,-44.69444,BR
Angelina,-27.56861,-48.98528,BR
Angatuba,-23.48972,-48.41278,BR
Andrelândia,-21.73972,-44.30917,BR
Cachoeira de Pajeú,-15.96654,-41.49576,BR
André da Rocha,-28.63056,-51.57167,BR
Andradina,-20.89611,-51.37944,BR
Andradas,-22.06806,-46.56917,BR
Andorinha,-10.34472,-39.83556,BR
Andirá,-23.05056,-50.22889,BR
Andaraí,-12.80722,-41.33139,BR
Anchieta,-26.53444,-53.33139,BR
Anchieta,-20.80583,-40.64556,BR
Anaurilândia,-22.1875,-52.71778,BR
Anastácio,-20.48361,-55.80694,BR
Anápolis,-16.32667,-48.95278,BR
Analândia,-22.12639,-47.66306,BR
Anagé,-14.61222,-41.13556,BR
Ampére,-25.915,-53.47278,BR
Amparo do São Francisco,-10.13389,-36.92972,BR
Amparo do Serra,-20.50722,-42.8025,BR
Amparo,-22.70111,-46.76444,BR
Amorinópolis,-16.61917,-51.09361,BR
Américo de Campos,-20.29917,-49.73167,BR
Américo Brasiliense,-21.72444,-48.10167,BR
Americano do Brasil,-16.25472,-49.98278,BR
Americana,-22.73917,-47.33139,BR
América Dourada,-11.45528,-41.43611,BR
Amargosa,-13.03028,-39.60472,BR
Amaral Ferrador,-30.87833,-52.2575,BR
Amaporã,-23.09583,-52.7875,BR
Amambai,-23.10417,-55.22583,BR
Alvorada do Sul,-22.78028,-51.23111,BR
Nova Alvorada,-28.6769,-52.16663,BR
Alvorada,-12.48,-49.12472,BR
Alvinópolis,-20.10667,-43.04889,BR
Alvinlândia,-22.44417,-49.76306,BR
Álvaro de Carvalho,-22.08917,-49.71889,BR
Álvares Machado,-22.07944,-51.47194,BR
Álvares Florence,-20.32083,-49.91056,BR
Alvarenga,-19.41722,-41.72861,BR
Alto Rio Novo,-19.05611,-41.01667,BR
Alto Rio Doce,-21.02583,-43.41139,BR
Alto Piquiri,-24.02806,-53.44056,BR
Alto Paraná,-23.12889,-52.31889,BR
Alto Paraíso de Goiás,-14.13628,-47.52166,BR
Alto Paraguai,-14.51361,-56.4825,BR
Altônia,-23.87444,-53.90167,BR
Alto Garças,-16.94389,-53.52806,BR
Alto Bela Vista,-27.4575,-51.87889,BR
Alto Araguaia,-17.31472,-53.21528,BR
Alto Alegre,-28.77389,-52.99056,BR
Alto Alegre,-21.58056,-50.16361,BR
Altinópolis,-21.02556,-47.37389,BR
Alterosa,-21.24917,-46.14306,BR
Altair,-20.52361,-49.05889,BR
Alpinópolis,-20.86361,-46.38806,BR
Alpestre,-27.24889,-53.035,BR
Alpercata,-18.9903,-41.98993,BR
Aloândia,-17.72722,-49.48028,BR
Almirante Tamandaré do Sul,-28.11361,-52.91222,BR
Almirante Tamandaré,-25.32472,-49.31,BR
Almenara,-16.18361,-40.69444,BR
Presidente Tancredo Neves,-13.45287,-39.4208,BR
Almas,-11.57361,-47.17028,BR
Almadina,-14.70528,-39.63722,BR
Alfredo Wagner,-27.70028,-49.33361,BR
Alfredo Marcondes,-21.95528,-51.41278,BR
Alfredo Chaves,-20.635,-40.74972,BR
Alfenas,-21.42917,-45.94722,BR
Além Paraíba,-21.88778,-42.70444,BR
Alegria,-27.83278,-54.06139,BR
Alegrete,-29.78306,-55.79194,BR
Alegre,-20.76361,-41.53306,BR
Alecrim,-27.655,-54.76389,BR
Alcobaça,-17.51944,-39.19556,BR
Albertina,-22.20083,-46.61583,BR
Alambari,-23.55083,-47.89861,BR
Alagoinhas,-12.13556,-38.41917,BR
Alagoa,-22.17056,-44.64194,BR
Ajuricaba,-28.23944,-53.77083,BR
Aiuruoca,-21.97556,-44.60306,BR
Aiquara,-14.12944,-39.88778,BR
Aimorés,-19.49583,-41.06389,BR
Águia Branca,-18.98306,-40.74028,BR
Agudos do Sul,-25.9925,-49.33528,BR
Agudos,-22.46917,-48.9875,BR
Agudo,-29.64528,-53.24,BR
Águas Vermelhas,-15.74722,-41.46,BR
Águas Formosas,-17.08222,-40.93583,BR
Águas de São Pedro,-22.59944,-47.87611,BR
Águas de Lindóia,-22.47639,-46.63278,BR
Águas de Chapecó,-27.07028,-52.98667,BR
Águas da Prata,-21.93667,-46.71667,BR
Água Santa,-28.17694,-52.03389,BR
Água Rasa,-20.43333,-45.16667,BR
Aguanil,-20.9425,-45.39278,BR
Água Limpa,-18.07361,-48.76222,BR
Aguaí,-22.05944,-46.97861,BR
Água Fria,-11.86667,-38.76667,BR
Água Doce,-26.99778,-51.55611,BR
Água Comprida,-20.05639,-48.10889,BR
Água Clara,-20.44806,-52.87806,BR
Água Boa,-17.99611,-42.38889,BR
Afonso Cláudio,-20.07417,-41.12389,BR
Santo Afonso,-14.49549,-57.00268,BR
Adustina,-10.53333,-38.1,BR
Adrianópolis,-24.65722,-48.99111,BR
Adolfo,-21.235,-49.64361,BR
Adamantina,-21.68528,-51.0725,BR
Açucena,-19.07306,-42.54639,BR
Acorizal,-15.20472,-56.36583,BR
Aceguá,-31.86528,-54.16722,BR
Acajutiba,-11.66222,-38.01722,BR
Acaiaca,-20.3625,-43.14472,BR
Abre Campo,-20.30111,-42.4775,BR
Abelardo Luz,-26.56472,-52.32833,BR
Abdon Batista,-27.61111,-51.0225,BR
Abatiá,-23.30361,-50.3125,BR
Abaíra,-13.24972,-41.66361,BR
Abaeté,-19.16,-45.44583,BR
Abadiânia,-16.20417,-48.70694,BR
Abadia dos Dourados,-18.48556,-47.40306,BR
Leblon,-22.98444,-43.22315,BR
Leme,-22.9621,-43.16831,BR
Guaíba,-30.11389,-51.325,BR
Comodoro,-13.66306,-59.78583,BR
Palmas,-10.16745,-48.32766,BR
São Conrado,-22.99708,-43.26994,BR
Bombinhas,-27.1518,-48.48941,BR
Pranchita,-26.01972,-53.74028,BR
Pontal do Paraná,-25.67361,-48.51111,BR
Fátima,-10.75944,-48.90806,BR
Figueirópolis,-12.13083,-49.17417,BR
Jaú do Tocantins,-12.655,-48.59333,BR
Lagoa da Confusão,-10.79361,-49.62361,BR
Lagoa do Tocantins,-10.37806,-47.55111,BR
Nova Rosalândia,-10.56667,-48.91417,BR
Palmeirópolis,-13.04389,-48.40222,BR
Porto Alegre do Tocantins,-11.60861,-47.04861,BR
Pugmil,-10.4247,-48.898,BR
Sandolândia,-12.53722,-49.925,BR
Santa Rita do Tocantins,-10.8646,-48.90796,BR
Santa Tereza do Tocantins,-10.28222,-47.80833,BR
São Félix do Tocantins,-10.16833,-46.65944,BR
São Salvador do Tocantins,-12.74361,-48.23556,BR
Silvanópolis,-11.14667,-48.16917,BR
Sucupira,-11.99333,-48.97083,BR
Aliança do Tocantins,-11.30611,-48.93583,BR
Crixás do Tocantins,-11.10443,-48.91913,BR
Paraíso do Tocantins,-10.17611,-48.86667,BR
Comendador Levy Gasparian,-22.02861,-43.205,BR
Universidade Rural,-22.76639,-43.69139,BR
Luislândia,-16.1175,-44.58861,BR
Icaraí de Minas,-16.21824,-44.90273,BR
Vale do Anari,-9.85744,-62.17576,BR
Uarini,-2.99,-65.10833,BR
Tonantins,-2.87306,-67.80222,BR
Tefé,-3.36841,-64.72054,BR
Marechal Thaumaturgo,-8.94111,-72.79167,BR
Tarauacá,-8.16139,-70.76556,BR
Tapauá,-5.62833,-63.18333,BR
Tabatinga,-4.23116,-69.93858,BR
Sena Madureira,-9.06341,-68.67245,BR
São Paulo de Olivença,-3.37833,-68.8725,BR
São Gabriel da Cachoeira,-0.1181,-67.08527,BR
Itamarati,-6.425,-68.25333,BR
Santo Antônio do Içá,-3.10222,-67.93972,BR
Santa Rosa do Purus,-9.4383,-70.49104,BR
Santa Isabel do Rio Negro,-0.41389,-65.01917,BR
Rio Branco,-9.97472,-67.81,BR
Porto Walter,-8.26861,-72.74389,BR
Porto Velho,-8.76194,-63.90389,BR
Porto Acre,-9.58833,-67.5325,BR
Pirapetinga,-7.03333,-62.86667,BR
Pauini,-7.71361,-66.97639,BR
Novo Aripuanã,-5.12056,-60.37972,BR
Novo Airão,-2.62139,-60.94417,BR
Maraã,-1.82403,-65.35883,BR
Manoel Urbano,-8.83889,-69.25972,BR
Manicoré,-5.80917,-61.30028,BR
Mâncio Lima,-7.61417,-72.89583,BR
Manaus,-3.10194,-60.025,BR
Manaquiri,-3.31667,-60.35,BR
Manacapuru,-3.29972,-60.62056,BR
Lábrea,-7.26435,-64.79638,BR
Jutaí,-5.18333,-68.9,BR
Jutaí,-2.74738,-66.76838,BR
Juruá,-3.48111,-66.06889,BR
Japurá,-1.82611,-66.59889,BR
Guajará,-7.54583,-72.58361,BR
Ipixuna,-7.05056,-71.69472,BR
Humaitá,-7.51651,-63.03105,BR
Fonte Boa,-2.51389,-66.09167,BR
Feijó,-8.1654,-70.35486,BR
Envira,-7.4373,-70.02338,BR
Eirunepé,-6.66028,-69.87361,BR
Cujubim,-9.36278,-62.58528,BR
Cruzeiro do Sul,-7.62759,-72.67756,BR
Rodrigues Alves,-7.7356,-72.65135,BR
Codajás,-3.83667,-62.05694,BR
Coari,-4.085,-63.14139,BR
Carauari,-4.88278,-66.89583,BR
Caracaraí,1.81611,-61.12806,BR
Canutama,-6.53389,-64.38306,BR
Caapiranga,-3.3275,-61.20889,BR
Boca do Acre,-8.75222,-67.39778,BR
Boa Vista,2.81972,-60.67333,BR
Beruri,-3.89833,-61.37306,BR
Benjamin Constant,-4.37555,-70.03179,BR
Barcelos,-0.97357,-62.9269,BR
Atalaia do Norte,-4.36652,-70.19186,BR
Ariquemes,-9.91333,-63.04083,BR
Anori,-3.77278,-61.64417,BR
Anamã,-3.57972,-61.40417,BR
Amaturá,-3.37463,-68.20214,BR
Alvarães,-3.22083,-64.80417,BR
Bujari,-9.83056,-67.95222,BR
Iranduba,-3.28472,-60.18611,BR
Presidente Figueiredo,-2.03444,-60.025,BR
Careiro,-3.76806,-60.36917,BR
Colônia Boa Vista,-3.29688,-60.44086,BR
Manaquiri,-3.42806,-60.45944,BR
Rio Crespo,-9.705,-62.89972,BR
Xapuri,-10.65167,-68.50444,BR
Vilhena,-12.74056,-60.14583,BR
Senador Guiomard,-10.1497,-67.73741,BR
Presidente Médici,-11.17528,-61.90139,BR
Rolim de Moura do Guaporé,-13.08271,-62.27726,BR
Plácido de Castro,-10.33528,-67.18556,BR
Pimenteiras do Oeste,-13.48129,-61.04694,BR
Pimenta Bueno,-11.6725,-61.19361,BR
Ouro Preto do Oeste,-10.74806,-62.21583,BR
Ji Paraná,-10.88528,-61.95167,BR
Jaru,-10.43889,-62.46639,BR
Guajará Mirim,-10.78356,-65.33552,BR
Espigão dOeste,-11.52472,-61.01278,BR
Costa Marques,-12.445,-64.22722,BR
Cacoal,-11.43861,-61.44722,BR
Brasiléia,-11.01611,-68.74806,BR
Assis Brasil,-10.94139,-69.56694,BR
Cacaulândia,-10.33917,-62.89528,BR
Theobroma,-10.23889,-62.35833,BR
Vale do Paraíso,-10.44778,-62.13417,BR
Teixeirópolis,-10.9175,-62.24944,BR
Parecis,-12.19611,-61.60139,BR
Alto Alegre dos Parecis,-12.12806,-61.85056,BR
Boa Vista do Incra,-28.81778,-53.3875,BR
Nova Santa Helena,-10.84927,-55.18274,BR
Abadia de Goiás,-16.75722,-49.4375,BR
Abel Figueiredo,-4.95361,-48.39333,BR
Açailândia,-4.94667,-47.50472,BR
Acrelândia,-9.82778,-66.88333,BR
Acreúna,-17.39556,-50.37694,BR
Adelândia,-16.415,-50.16556,BR
Afonso Cunha,-4.13278,-43.32417,BR
Agrolândia,-27.41167,-49.82556,BR
Agronômica,-27.265,-49.71111,BR
Água Azul do Norte,-6.79111,-50.46694,BR
Água Boa,-14.05,-52.15861,BR
Água Doce do Maranhão,-2.84056,-42.11222,BR
Água Doce do Norte,-18.54694,-40.97861,BR
Águas de Santa Bárbara,-22.88056,-49.23889,BR
Águas Frias,-26.88,-52.85917,BR
Águas Lindas de Goiás,-15.76194,-48.28167,BR
Águas Mornas,-27.69389,-48.82361,BR
Aguiarnópolis,-6.5625,-47.46639,BR
Alcinópolis,-18.32417,-53.70611,BR
Aldeias Altas,-4.62778,-43.47056,BR
Alexânia,-16.08222,-48.50722,BR
Alfredo Vasconcelos,-21.14528,-43.77694,BR
Alta Floresta,-9.87556,-56.08611,BR
Alta Floresta d'Oeste,-11.96806,-61.95417,BR
Altamira do Paraná,-24.7975,-52.71306,BR
Alto Alegre,2.89583,-61.4975,BR
Alto Alegre do Maranhão,-4.21278,-44.44639,BR
Alto Alegre do Pindaré,-3.6707,-45.84749,BR
Alto Boa Vista,-11.67376,-51.37859,BR
Alto Feliz,-29.39194,-51.31222,BR
Alto Horizonte,-14.19556,-49.33861,BR
Alto Paraíso,-9.72283,-63.31022,BR
Alumínio,-23.535,-47.26194,BR
Alvorada de Minas,-18.73611,-43.36528,BR
Alvorada do Norte,-14.48083,-46.49222,BR
Alvorada d'Oeste,-11.34139,-62.28639,BR
Amajari,3.65222,-61.37056,BR
Amaralina,-13.92639,-49.29722,BR
Ametista do Sul,-27.36056,-53.18167,BR
Iguatu,-24.71694,-53.08417,BR
Anapu,-3.47222,-51.19778,BR
Setubinha,-17.60222,-42.1625,BR
Anísio de Abreu,-9.18944,-43.04583,BR
Antônio Almeida,-7.21917,-44.1975,BR
Antônio Cardoso,-12.43528,-39.11972,BR
Antônio João,-22.19111,-55.9475,BR
Aparecida de Goiânia,-16.82333,-49.24389,BR
Aparecida do Rio Doce,-18.29889,-51.14528,BR
Apiacás,-9.54361,-57.44917,BR
Apuí,-7.19722,-59.89139,BR
Araguanã,-2.94639,-45.66098,BR
Araguapaz,-15.09083,-50.63222,BR
Aral Moreira,-22.93389,-55.63528,BR
Arame,-4.88583,-46.005,BR
Arapuã,-24.31611,-51.78694,BR
Araputanga,-15.47111,-58.35306,BR
Arenópolis,-16.38611,-51.56028,BR
Aripuanã,-10.17647,-59.44913,BR
Ariranha do Ivaí,-24.38639,-51.58528,BR
Arroio do Padre,-31.44139,-52.42389,BR
Arroio do Sal,-29.55139,-49.88889,BR
Arvoredo,-27.07444,-52.45583,BR
Aspásia,-20.15889,-50.72722,BR
Assis Chateaubriand,-24.42,-53.52139,BR
Atalanta,-27.42,-49.78111,BR
Atilio Vivacqua,-20.91417,-41.19833,BR
Aurelino Leal,-14.31667,-39.32722,BR
Aurora,-27.315,-49.6375,BR
Aurora do Pará,-2.13389,-47.55889,BR
Avelino Lopes,-10.13667,-43.94861,BR
Axixá do Tocantins,-5.61639,-47.78611,BR
Bacabeira,-2.97083,-44.31556,BR
Baixa Grande do Ribeiro,-7.85028,-45.21361,BR
Baldim,-19.28833,-43.95694,BR
Balneário Gaivota,-29.15667,-49.57944,BR
Banabuiú,-5.30972,-38.92056,BR
Bandeirantes do Tocantins,-7.75639,-48.58361,BR
Bannach,-7.34806,-50.39583,BR
Banzaê,-10.57694,-38.61472,BR
Barra Bonita,-26.65444,-53.44,BR
Barra dAlcântara,-6.51667,-42.11444,BR
Barra do Guarita,-27.19194,-53.71,BR
Barra do Ouro,-7.68944,-47.68278,BR
Barra Funda,-27.92306,-53.03917,BR
Bela Vista da Caroba,-25.88111,-53.66472,BR
Bela Vista de Minas,-19.83028,-43.09111,BR
Bela Vista do Piauí,-7.97252,-41.87176,BR
Belágua,-3.155,-43.51028,BR
Belém do Piauí,-7.37611,-40.97167,BR
Belmonte,-26.84139,-53.57556,BR
Benjamin Constant do Sul,-27.51,-52.59778,BR
Berizal,-15.61333,-41.745,BR
Bernardino Batista,-6.45194,-38.55083,BR
Bernardo do Mearim,-4.62932,-44.76074,BR
Betânia do Piauí,-8.14833,-40.79556,BR
Boa Esperança,-24.24222,-52.78861,BR
Boa Esperança do Iguaçu,-25.63583,-53.21222,BR
Boa Vista da Aparecida,-25.43556,-53.40806,BR
Boa Vista das Missões,-27.66306,-53.31417,BR
Boa Vista do Gurupi,-1.7875,-46.30333,BR
Boa Vista do Sul,-29.35083,-51.67583,BR
Bodoquena,-20.53861,-56.715,BR
Bom Jesus das Selvas,-4.4835,-46.85326,BR
Bom Jesus do Oeste,-26.68972,-53.09833,BR
Bom Jesus do Tocantins,-5.05139,-48.60889,BR
Bom Progresso,-27.54361,-53.86583,BR
Bonfim,3.35972,-59.83333,BR
Bonópolis,-13.63639,-49.81028,BR
Boqueirão do Piauí,-4.48731,-42.11764,BR
Braganey,-24.81639,-53.12167,BR
Brasilândia,-21.25583,-52.03694,BR
Brasilândia do Sul,-24.19694,-53.52472,BR
Brejo Grande do Araguaia,-5.69889,-48.41306,BR
Breu Branco,-4.00092,-49.5068,BR
Buriti de Goiás,-16.18083,-50.43111,BR
Buritinópolis,-14.45722,-46.43722,BR
Buritirama,-5.59278,-47.01778,BR
Buritis,-10.21167,-63.82861,BR
Cabeceira Grande,-16.02972,-47.09056,BR
Cabixi,-13.49778,-60.55417,BR
Cachoeira do Piriá,-1.75972,-46.545,BR
Caetanos,-14.3375,-40.90861,BR
Cafezal do Sul,-23.90222,-53.5125,BR
Caibi,-27.07167,-53.24778,BR
Caldas Brandão,-7.1025,-35.32639,BR
Caldazinha,-16.71417,-49.00194,BR
Campestre da Serra,-28.79472,-51.09278,BR
Campestre de Goiás,-16.76222,-49.69444,BR
Campestre do Maranhão,-6.17222,-47.36361,BR
Campinaçu,-13.79,-48.57111,BR
Campinas,-27.59444,-48.60694,BR
Campo Novo de Rondônia,-10.59694,-63.61222,BR
Campo Novo do Parecis,-13.67528,-57.89194,BR
Campo Verde,-15.54667,-55.16889,BR
Campos de Júlio,-13.89944,-59.1475,BR
Campos Verdes,-14.25778,-49.6575,BR
Canabrava do Norte,-11.05444,-51.83139,BR
Canaã dos Carajás,-6.52392,-49.85167,BR
Canarana,-13.55222,-52.26833,BR
Candeias do Jamari,-8.80972,-63.69556,BR
Cândido Sales,-15.505,-41.23917,BR
Cantá,2.61028,-60.5975,BR
Capinzal do Norte,-4.72833,-44.32694,BR
Capitão,-29.26889,-51.98944,BR
Capitão Enéas,-16.32444,-43.71056,BR
Capitão Gervásio Oliveira,-8.49028,-41.81972,BR
Capitão Leônidas Marques,-25.47917,-53.61417,BR
Capivari de Baixo,-28.44472,-48.95778,BR
Capivari do Sul,-30.145,-50.51472,BR
Capixaba,-10.57278,-67.67556,BR
Caraúbas do Piauí,-3.47583,-41.84306,BR
Carlinda,-9.95806,-55.83222,BR
Carneirinho,-19.6975,-50.68806,BR
Caroebe,0.88389,-59.69556,BR
Carrasco Bonito,-5.32194,-48.03472,BR
Castanheira,-11.1325,-58.6025,BR
Castanheiras,-11.4175,-61.93861,BR
Castelândia,-18.08889,-50.22278,BR
Catolândia,-12.31806,-44.86111,BR
Catuti,-15.35833,-42.96278,BR
Cedral,-2.00028,-44.53611,BR
Central do Maranhão,-2.19861,-44.82556,BR
Cerejeiras,-13.18889,-60.81222,BR
Cerro Grande,-27.60611,-53.16667,BR
Cezarina,-16.97194,-49.77583,BR
Chapada Gaúcha,-15.30556,-45.61833,BR
Chapadão do Lageado,-27.59056,-49.55389,BR
Chapadão do Sul,-18.79417,-52.62278,BR
Chupinguaia,-12.55222,-60.89972,BR
Chuvisca,-30.7575,-51.97778,BR
Cidelândia,-5.17417,-47.78167,BR
Cláudia,-11.51528,-54.89139,BR
Cocal de Telha,-4.55889,-41.97222,BR
Cocalzinho de Goiás,-15.79444,-48.77583,BR
Colíder,-10.81778,-55.45083,BR
Colniza,-9.40917,-59.025,BR
Colônia do Gurguéia,-8.18194,-43.79194,BR
Colorado do Oeste,-13.11667,-60.54167,BR
Combinado,-12.79194,-46.53889,BR
Conceição do Lago-Açu,-3.83444,-44.89333,BR
Concórdia do Pará,-2.00167,-47.94972,BR
Confresa,-10.64389,-51.56889,BR
Coqueiro Baixo,-29.17861,-52.09,BR
Cordilheira Alta,-26.98444,-52.60333,BR
Cordislândia,-21.7925,-45.70083,BR
Coronel Domingos Soares,-26.22778,-52.03194,BR
Coronel João Sá,-10.28417,-37.92639,BR
Corumbataí do Sul,-24.10111,-52.11972,BR
Corumbiara,-12.96194,-60.88667,BR
Costa Rica,-18.54389,-53.12917,BR
Cotriguaçu,-9.90231,-58.56846,BR
Cravolândia,-13.35861,-39.815,BR
Cristal,-30.99972,-52.04833,BR
Cristal do Sul,-27.45389,-53.24639,BR
Cruzaltense,-27.66833,-52.64778,BR
Cruzeiro do Iguaçu,-25.61556,-53.12778,BR
Cuité de Mamanguape,-6.91472,-35.25194,BR
Cumaru do Norte,-7.825,-50.77278,BR
Cunhataí,-26.96944,-53.09333,BR
Curionópolis,-6.10167,-49.59806,BR
Curral de Cima,-6.71694,-35.26944,BR
Curvelândia,-15.6025,-57.92278,BR
Cutias,0.98611,-50.80222,BR
Damião,-6.60278,-35.93667,BR
Dário Meira,-14.43639,-39.90778,BR
Davinópolis,-18.15306,-47.56167,BR
Delta,-19.97667,-47.77111,BR
Denise,-14.74,-57.05389,BR
Deodápolis,-22.27556,-54.165,BR
Deputado Irapuan Pinheiro,-5.91694,-39.26778,BR
Dezesseis de Novembro,-28.22528,-55.04583,BR
Diamante do Norte,-22.65639,-52.85972,BR
Dilermano de Aguiar,-29.70639,-54.20833,BR
Dirce Reis,-20.46611,-50.60611,BR
Dois Irmãos das Missões,-27.65917,-53.53139,BR
Dois Irmãos do Buriti,-20.67972,-55.29611,BR
Dom Bosco,-16.65194,-46.27083,BR
Dom Eliseu,-4.285,-47.505,BR
Domingos Mourão,-4.25389,-41.27028,BR
Dormentes,-8.44722,-40.77111,BR
Douradina,-23.38083,-53.29167,BR
Douradina,-22.04028,-54.61278,BR
Doutor Ricardo,-29.08583,-51.99167,BR
Doutor Ulysses,-24.56806,-49.41972,BR
Doverlândia,-16.72028,-52.31944,BR
Edealina,-17.42389,-49.66333,BR
Eldorado do Sul,-30.08389,-51.61611,BR
Eldorado dos Carajás,-6.10417,-49.35528,BR
Elísio Medrado,-12.94639,-39.52167,BR
Enéas Marques,-25.94222,-53.16444,BR
Engenho Velho,-27.70806,-52.91278,BR
Entre Rios,-26.72361,-52.56056,BR
Entre Rios do Oeste,-24.70602,-54.24508,BR
Entre Rios do Sul,-27.52806,-52.7325,BR
Epitaciolândia,-11.02889,-68.74139,BR
Érico Cardoso,-13.41778,-42.14028,BR
Ermelino Matarazzo,-23.49472,-46.47389,BR
Ermo,-28.9825,-49.64361,BR
Esperança Nova,-23.72389,-53.81083,BR
Estação,-27.91083,-52.26,BR
Estiva Gerbi,-22.27139,-46.94472,BR
